RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2026,2/28/2026,3/31/2026,4/30/2026,5/31/2026,6/30/2026,7/31/2026
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,37,213450.6123,213691.9749,214583.0308,216347.2881,218590.9947,220737.5512,222900.7956,225125.6258,227186.6933,228831.9586,230332.3329,231760.9456,232704.4781,233585.2201,234830.1904,236954.6892,239296.0202,241664.235,244089.3763,246583.9298,248824.6314,251014.7894,253000.0968,255053.8616,256594.0693,258328.1474,260634.1129,263867.9147,267572.3395,271264.7141,275699.0731,280444.5958,285500.1038,290156.7341,294703.3167,299023.5938,302488.2276,305543.7473,309066.5769,313058.105,317953.6258,322235.5875,327671.565,333456.7757,339837.7426,345088.3636,349920.4227,354868.5683,360440.1641,366403.1938,372794.2233,380746.6555,390609.7574,400794.6486,410321.1321,418972.4248,428498.8661,437864.5058,445047.6375,450829.7975,455164.8498,461217.3823,467456.9695,474496.8416,480762.2175,487728.7824,495537.213,504134.4583,512894.3864,522507.684,530353.2225,537068.3433,542723.3968,547589.1026,552577.7871,556602.7421,561759.2252,566234.6418,569451.3275,571628.6319,571171.9268,570823.4225,570618.2712,571866.0516,572557.1641,572454.7123,571176.8853,570290.888,568044.0729,565322.4928,560891.6061,556102.0161,550926.962,544887.7185,539127.9752,533180.8379,528606.6757,523063.1756,514658.8632,502724.2828,488721.0649,475208.647,461826.7226,449632.6004,439888.039,431901.4402,424343.2238,414885.6915,406999.6947,401341.2848,397858.2747,394432.0238,391138.4142,387094.2598,383695.2634,381485.7845,380492.9055,380069.094,380965.0608,384259.3906,386561.1413,386866.5004,387478.6089,389222.1908,392545.2133,392533.0769,391085.5004,387238.5065,383285.6919,379391.0483,375874.3905,374209.0261,373230.4642,373337.4687,372216.5135,371061.4934,367564.3572,365964.4281,364431.9668,362437.5887,358782.2529,354723.9065,353060.2588,352312.8684,351865.3185,350427.5113,347996.2767,345489.3443,344060.6588,344230.8136,345911.253,349833.7559,355520.9449,362355.981,369317.0793,376226.549,381087.6048,383703.8982,384365.903,386344.2953,390699.1239,397187.3871,404736.1,413193.0664,422450.3398,431836.6416,439611.458,445730.3792,448500.5224,449347.472,448954.233,450135.3325,452105.3653,454390.6631,456736.9913,460209.43,465651.7806,471887.4285,478047.705,483238.5554,486281.9898,487551.8846,487212.4713,487123.1996,487688.7858,489138.6396,489405.7351,488047.9587,485075.0248,482314.7708,479145.0876,476132.8405,478437.959,486868.6868,498468.0055,507713.0822,513639.0293,518668.5847,518050.3512,513570.0316,506273.7881,502507.5884,502081.6078,504282.4037,512265.1628,524057.1388,537527.458,547555.1307,554378.917,559778.978,559684.2374,557236.6106,553476.0855,553987.5117,555870.1126,558937.5891,565365.893,575347.2438,586770.9413,596282.7238,603519.6926,608572.8022,613830.9062,620899.8076,630004.0501,638855.4106,645113.283,648553.1504,646314.401,639707.0726,631139.2081,624942.8671,621271.7462,619198.591,620306.8489,625004.2658,632319.7385,639694.9408,646353.0713,652524.3196,655988.7171,657227.1207,657175.9864,657261.9054,655609.153,652296.617,652465.6769,658502.1363,670615.251,684451.9061,699368.1161,713494.9501,722255.8342,727228.7063,729225.1136,735282.4834,744347.3391,755756.8092,767960.676,777496.2172,785239.4107,791522.0028,798797.3462,807095.6996,816536.3871,827385.3867,839487.7966,850456.2804,859485.2196,864794.0657,867554.4109,865896.2482,861743.2789,856806.9216,853368.4148,850533.2712,842063.7833,830302.156,819104.0323,815151.0423,817419.2718,823875.036,834538.5284,847774.1457,861071.3562,871895.6617,880026.5264,885067.4458,884023.6424,879107.1277,875203.6809,875857.7749,879110.5675,881257.0391,885005.8335,890346.7366,897144.407,902418.7416,906655.5125,910158.5902,909367.0124,905494.0993,898475.5994,893038.8123,887922.3363,883659.4482,881705.859,881669.5797,883804.4188,886682.4876,889963.3174,893541.4803,895248.6885,895223.838,893384.6612,890645.7103,888243.6908,886084.2134,885634.9248
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,31,155057.3987,155026.2786,155281.6094,156015.8395,156955.4319,157936.7971,158842.97,160125.3048,161618.2457,163416.4307,165458.6666,167458.3069,169110.6309,170111.7416,171073.59,172131.1907,173339.2191,174495.3097,175452.5549,176755.7911,178273.7489,180184.9355,182074.824,183706.0263,185076.2704,186090.1185,187226.8567,188210.9849,189241.8164,190084.4006,191141.274,192627.606,194495.4898,196476.946,198238.7774,199990.4466,201596.8583,203042.6988,204191.1444,205498.9505,206475.4132,207446.6349,208149.6227,209348.9916,210821.9924,212664.2732,214541.6428,216372.7451,218180.0422,219580.8431,220767.6449,222121.962,223791.2201,225721.5666,227444.2001,229359.2011,231204.7794,233340.2003,235672.0208,238186.5169,240369.4301,242204.7047,243813.923,245610.054,247575.0097,249649.2812,251648.4498,253718.5058,256167.6393,258741.2429,261480.5551,264101.3155,266523.266,268557.1539,270407.5455,271957.2931,273262.0817,273958.59,274450.7568,274587.3375,274501.5144,274172.4943,274087.8526,274475.7621,275485.9174,276665.1561,277594.6997,277933.029,277821.1725,277436.7683,276825.7079,276165.1049,275055.7995,273971.0239,272781.273,271396.5698,270340.6076,267518.012,267061.2823,264311.4742,263803.4817,260547.3995,259382.7919,256257.7528,253879.8004,249884.1786,246406.4846,241996.9812,237244.0602,233400.635,229415.0516,227469.6074,225005.7591,223856.6776,222281.1186,221025.9617,218358.5897,215764.1263,212857.6798,211808.8811,210465.5645,210208.6325,208513.5029,208908.4054,208220.0426,208924.9018,206597.9816,204776.5824,201949.1769,199792.2625,197056.6491,194277.3794,191951.5402,189741.0719,188360.8622,186698.6793,185969.8444,184708.4746,184282.7666,183208.7414,182155.9015,179717.5973,177887.3541,175164.7567,173433.0647,171228.7405,169821.1014,168164.5898,166629.1866,165738.8801,165676.9279,165935.5221,166265.4031,166024.6797,165312.9742,164868.589,165325.026,166756.1629,168180.6493,170172.7449,171856.0056,174075.366,175730.678,177696.5087,179561.8077,181969.305,184478.1595,187004.0084,188909.008,190748.4053,192310.0412,193753.0481,195141.1713,196396.5487,197700.9786,198688.5677,199608.5774,200564.0953,201508.8335,202304.1765,202772.9333,202889.7116,203335.8302,203799.5541,204920.9713,205876.2897,207003.9843,207823.3119,208625.7304,209817.9214,211146.3332,212629.0367,214029.4329,215536.1788,216533.8472,217529.0894,218433.8973,219414.1431,219817.4109,220023.2183,220336.9745,221216.5333,222289.3945,223787.2732,225307.9303,227103.3243,228993.6161,230281.1137,231109.5633,230946.2013,230845.4441,230734.9807,231544.5968,232779.6758,234238.758,235745.1155,237512.5602,239409.9881,241706.3236,243510.3814,244704.6368,244474.0691,243978.5526,243463.0278,243313.4541,243334.7754,243403.295,243746.11,244320.2188,245402.2599,246386.3449,247173.4945,247266.7181,247319.7969,246997.2777,246679.2795,245881.1992,245574.0184,245605.592,246213.033,247535.6343,249386.0248,251566.8148,252861.2494,253078.0088,252320.46,251397.777,251336.8432,252725.8725,255159.9915,258128.6114,261123.944,264228.6246,267932.3431,271887.6266,275519.2835,278336.2211,280705.6576,282585.1346,283590.5637,283373.8218,283023.2488,283219.3806,284434.621,286888.4443,290822.9914,295873.6991,300672.9663,303344.2919,304578.6683,304081.9384,302734.2694,300440.937,298504.007,297553.3377,297111.9098,296349.7821,295957.7092,296299.6139,297832.587,299450.8997,301267.6292,303284.2231,305717.518,307751.4995,309275.4304,310225.6606,310703.7894,310948.5192,311939.8463,314058.5519,316842.1899,318770.9137,319880.4674,320572.5343,321440.0245,322145.5305,322520.2225,322934.2569,323635.2338,324505.9802,325401.5492,325919.2021,326196.1958,326182.8228,326194.4519,326959.9997,327911.4233,329329.8034,330684.7449,332253.6866,333915.0999,335406.373,337164.5766,338805.7787,340167.2019,341146.2373,342411.2462,344339.4667
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,113905.4022,113876.1585,113708.847,113640.0465,113613.1295,113807.2688,114026.3549,114342.8529,114754.9301,115101.7097,115665.7223,116266.215,116557.5732,116522.0872,116065.3793,115801.7372,115729.1116,115858.6806,116041.8721,116016.5318,116121.3299,116338.4546,116643.1766,116879.433,116991.3706,117108.6015,117471.1367,118043.9769,118650.5193,119154.2963,119661.259,120264.1823,120837.3353,121272.7808,121613.864,121858.363,122104.9447,122246.3709,122491.7705,122734.2374,123012.6925,123224.1922,123432.3928,123689.9592,123873.7626,124077.6515,124246.4518,124500.2906,124834.1054,125653.2478,127184.0897,128612.2588,130018.4145,130558.3232,131412.9474,131969.7125,132750.6688,133401.3362,134049.2288,134804.8936,135498.1418,136148.1161,136617.5903,137009.8001,137160.7995,137300.6298,137311.9052,137246.2942,137087.3962,136884.5928,136969.3291,137027.925,137122.1142,136953.9769,136934.5544,137049.5005,137563.0975,138067.904,138635.5802,139135.8226,139762.7813,140521.2651,141183.7353,141829.9812,142127.6236,142060.2216,141733.0813,141759.3102,142144.5555,142786.4936,143195.5703,143642.8303,144009.9084,144365.8608,144622.2461,144844.1912,144516.7713,143925.1158,143275.0462,143021.3707,142732.9892,142372.9727,142056.1601,141611.256,140952.2012,140238.8674,139348.5368,138378.2103,137401.3413,137050.6317,136981.5948,137144.3886,137379.0399,137823.2968,138370.196,138631.0777,138584.8104,138188.8637,138053.6897,138120.4882,138075.42,137989.1651,138086.5604,138498.7268,138861.1549,138797.3488,138117.66,136852.3357,135669.7849,134756.2406,134255.6938,133819.1803,133316.8997,132731.252,131888.5969,131136.8812,130541.9371,130187.5115,130079.8871,130112.3926,130051.4011,129868.9541,129090.5512,128396.3829,128027.3536,128190.9699,128344.0962,128329.4868,128282.1768,128494.6394,128864.5805,129309.0375,129629.4771,129847.5044,130059.048,130199.6432,130445.7787,130870.9706,131695.1688,132657.0968,133880.878,135307.47,136888.8709,138475.7586,139810.3701,141237.4828,142582.8598,143983.0563,145299.5908,146712.7247,148228.5834,149699.0572,151158.5573,152516.0047,154036.2858,155544.7425,156940.5817,158098.3701,159457.3856,161001.9467,162828.5763,164525.9841,166183.1363,167587.6419,168831.2389,170046.0981,171249.8473,172504.0822,173548.8214,174528.7659,175420.3821,176440.4967,177596.1172,178770.4419,179588.8162,180329.9101,180965.0412,181729.7357,182218.2332,182668.2607,183255.1604,184037.3764,184975.841,185831.9016,186521.6256,186966.4535,187562.4895,188335.1932,189053.2508,189684.4767,190075.2946,190556.1565,190988.4926,191667.0457,192445.183,193262.8628,194023.335,194668.074,195485.0529,196326.0015,197316.7402,198210.2731,199211.6526,200087.3181,200969.7006,201756.129,202623.4742,203547.9451,204511.3769,205501.2725,206397.2041,207038.3498,207479.0447,207797.4362,208084.9136,208429.0233,208871.6981,209537.4221,210452.4967,211457.3125,212442.1042,213265.4816,214019.8795,214522.7103,214582.6598,214612.1132,215010.4892,216082.2812,217719.5626,219840.2419,222522.4405,225208.4386,227928.6408,230573.5953,233562.9748,236771.3938,240486.8125,244542.5599,248056.5502,250533.957,252150.5466,254148.3969,256909.8831,260182.7433,264703.0768,270065.3294,276308.3658,282134.1668,287347.3281,291778.1652,294878.1045,296345.9075,296528.6607,296204.2457,295753.7584,294691.2115,293061.2649,291390.4815,290187.3104,289592.9964,289616.6832,290304.312,291122.6395,291970.1325,292321.2073,292367.3005,292106.1579,291803.1422,291918.7375,292399.6611,293441.7072,294526.232,295141.4108,295018.5268,294633.9066,294281.3469,294057.8079,293676.5516,293207.486,292965.8628,292767.2201,292460.2438,291632.8564,290574.6627,289550.5643,288482.7888,287603.5552,286833.1709,286269.1416,285805.5695,285569.9838,285617.2437,285468.1568,285130.3195,284517.9689,283798.988,282804.2614,281740.9967,280978.0924
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",4,13,147227.4399,147527.7288,147924.5305,148740.2697,149639.537,150401.6172,151160.5995,151868.3868,152665.3813,153405.1333,154150.3803,154899.4306,155617.5995,156315.842,157007.0305,157709.7252,158416.5428,159101.4066,159737.5777,160342.2041,160945.3215,161604.3992,162329.7126,163008.1668,163566.5074,164043.2157,164579.1748,165184.3873,165768.7646,166433.5513,167163.2331,168049.182,168780.7032,169486.2856,170106.8522,170828.3971,171515.0607,172243.6208,172882.451,173596.628,174312.6503,175101.7136,175892.4171,176744.4296,177755.9948,178794.6755,179736.9325,180528.2664,181204.7309,182039.9969,183097.1893,184405.1548,186016.5999,187763.8101,,193069.8978,195877.1065,198734.5325,201596.7967,205266.7279,209324.6158,214507.9759,219834.9357,225985.9845,232793.9016,241682.6892,251842.4725,261984.9657,272577.3433,281935.0286,290874.1351,296528.3362,299224.1903,302979.4108,307628.9272,313107.5608,316010.039,317373.1176,316901.595,314756.3876,311404.8603,309196.4204,306657.909,304321.6423,301659.3405,299810.6597,298695.9492,298386.1309,298257.56,297376.1927,295584.2131,293003.2481,290047.2536,287014.1934,282902.1425,278417.8689,273628.8898,267924.3584,261933.2854,254824.3784,249360.9572,244221.3901,238953.9581,232233.623,225339.7607,219579.3934,212595.0582,205154.646,197980.7888,193569.0809,189960.4035,186504.4111,182442.4412,178977.1926,176216.7678,174023.3718,172099.161,169423.7783,168374.4034,168103.8111,168467.3329,167633.3676,166320.8729,165739.3664,165116.3468,164538.28,162279.0653,160046.9358,157091.1284,155069.0571,153079.5225,151252.6928,148978.4517,146950.9279,145664.1324,144206.1048,142715.1267,140974.0263,140195.2948,139954.0421,140019.6472,140177.3629,140224.9962,141152.486,142005.9585,143238.8391,144204.6146,146040.545,148674.9909,151838.5535,155369.9683,159010.2406,162939.0073,166547.8878,169736.1987,172297.9229,174788.2424,177273.4694,180026.8258,183131.496,186603.2201,190180.8346,193642.5774,196971.4714,200137.689,202980.6614,205115.7162,206611.68,208374.882,210321.2318,212276.9521,213444.0777,214104.6127,214381.1876,214541.2714,214806.0777,215194.2216,215427.0551,215794.7725,216180.6851,216821.0378,217586.6647,218668.9575,219980.9192,221585.6212,223257.028,225105.4101,227087.8874,229302.8088,231569.1804,233822.961,235915.7207,238243.9237,240251.1184,241646.0993,242475.3282,243296.0494,244346.4814,245451.3294,246461.4892,247748.6133,249013.937,250246.3969,251418.6935,252572.2179,253927.2246,255414.8578,256991.027,258468.3815,259922.9095,261324.7863,262788.5919,264300.8165,265879.7254,267179.7536,268487.6857,270153.8446,272170.1855,274152.7977,275731.7142,277439.7219,279211.5185,281368.895,283351.4947,285263.0974,286791.933,288140.4263,289278.082,290605.7586,292163.6191,293610.5227,294788.0876,295637.9449,296556.6962,297409.5971,298582.2593,300105.8252,302027.5956,304302.3392,306645.5197,309608.9733,312998.4523,316938.8564,320483.7069,322902.075,324438.7198,326060.4372,328944.4727,333604.7204,339191.5556,345288.2245,351202.6843,357077.1991,363337.3876,370815.3632,379569.4085,390048.0286,401504.6323,412811.2151,422732.7513,431048.1913,438491.2575,445577.0495,452212.2007,459376.9263,467638.2817,477911.5539,489247.421,500408.0902,509499.45,513887.6422,512354.9057,505732.8656,497568.8318,488852.3793,480319.4664,472131.5843,465904.2862,462544.8922,461492.3375,462277.2551,464273.6357,467082.4287,470124.9758,472693.1104,474938.8265,476773.2024,477758.9088,478132.4324,478685.2876,480176.6565,481998.1094,483437.3749,483610.4328,482989.918,481844.5461,480873.4729,480124.5131,479441.6948,478848.3262,477888.4493,476374.7909,474170.7124,472130.0179,470061.674,468148.0406,466091.8794,464408.0345,463317.9505,462882.3656,463108.1002,463898.9776,464758.9254,465437.7039,465282.9163,464270.4435,462670.16,461100.5453,460237.1885
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",6,73,217542.8587,218404.1689,219448.1946,221812.1102,224365.5618,227578.1594,231271.9353,235324.23,239143.3935,242403.2001,245583.5506,248398.1156,250852.31,253636.096,257227.9589,261694.6492,265803.5168,269017.6144,271583.8458,274016.3902,276698.8134,279413.2845,282110.0742,284283.6772,286348.4877,288341.6273,290874.0477,293891.1489,297638.0604,301784.7738,306938.6341,312565.1513,318435.541,324170.5427,329433.802,334986,339843.3315,344434.9412,349113.1345,354067.2431,359552.2419,364340.8196,370148.0749,375654.4516,382128.0351,387837.036,393376.4551,395984.9799,399945.0044,405934.3567,414616.4418,422851.843,431169.8454,443755.8896,457142.46,470223.9026,480675.338,490312.4888,498149.3297,504825.9399,509229.1597,512909.2426,518290.3166,525383.2794,532934.1437,536884.0865,539014.2301,540715.036,542237.8302,543099.9815,543350.567,543454.9615,544587.0218,544466.2921,544547.7797,543939.3074,544865.6301,544494.9299,542617.8727,539226.7755,535957.1474,533173.8178,531544.7319,529835.1724,528371.8385,526273.9643,521513.7226,516123.2225,510185.3963,505684.0929,500877.1269,497349.3883,493161.8514,488849.6222,483351.4882,478930.1243,473217.6194,466148.9076,457889.7184,450871.049,443139.9678,435121.6149,425978.0746,417064.0544,406885.3523,397604.9975,389081.7339,382921.4789,377650.571,374226.1666,372179.7338,368209.3195,365073.1147,359861.378,357929.8976,355317.7868,355644.6558,356059.6252,359002.8383,362284.0554,365605.7562,367681.3038,369720.4294,373012.3389,374372.3496,374564.0952,372750.3455,370895.2816,368157.9959,364291.5105,360785.0984,359026.163,357989.3198,357086.9156,354889.7506,353298.7411,351685.4406,350783.1975,349329.5533,346394.5277,343073.6752,340240.2633,338942.2538,337866.1669,338166.9491,338972.263,339971.203,339727.8711,339983.0595,341768.7483,343845.0534,346415.0933,349330.3948,353456.9877,358082.253,362983.0587,368221.5116,373517.3252,378045.6878,382933.3508,389063.9385,397088.9256,404594.0326,411449.9806,417498.4033,423325.3634,427569.5784,430753.9353,433376.6704,436493.3622,439646.5675,443259.6164,446648.8883,449711.6103,450687.7037,451011.6412,451600.7234,453685.0404,456440.871,459211.0899,462281.559,465562.7903,468835.2531,471702.1406,474428.7074,477246.5028,479409.36,481844.1899,484985.855,489609.896,494307.426,498547.1275,502952.1672,507141.1209,510185.0744,511976.4766,513009.5267,514825.0849,516250.7739,518084.0838,519596.9465,522678.6808,526260.1695,531212.0429,535740.805,540074.9673,543061.3704,546204.4706,548826.498,552216.151,554655.1517,557972.3728,561220.9172,565800.0141,569797.3279,574310.6273,578082.135,581332.7797,583458.1398,585264.8166,587548.4311,589348.4225,590975.4203,592318.2535,593573.908,594855.8996,595491.9938,595285.0636,594836.4985,594624.9575,595600.8105,596945.4272,597696.8799,598208.8503,598216.7987,598953.0767,599403.529,600550.6704,602681.5673,605927.278,609713.3931,613946.7824,618580.5498,623344.4572,625747.5896,626011.61,625826.9872,628352.4353,634871.6918,643989.3746,655556.524,667542.8061,679188.5251,690181.8755,701761.1187,715417.238,731260.5973,747357.5803,760357.0208,767465.3321,770160.6017,772533.0977,777761.5471,786112.9315,801332.8964,823325.5475,850987.09,876214.4054,894758.9088,904922.8007,905249.8037,897113.6197,883770.9064,871776.5016,862666.5896,855939.3809,848719.642,843531.8699,841712.891,844875.6322,851651.6497,861140.3843,872540.2046,884467.1802,895993.1532,905447.0195,911951.6379,915381.4494,917681.9622,922280.1159,930609.349,941005.8937,949906.6105,954466.3922,955933.0884,955488.3632,955033.7683,954310.3445,954506.1456,955023.8818,955132.6828,954591.8387,952439.2233,949238.8425,944352.34,939045.2998,934609.7425,931142.4186,929261.7052,929229.7438,930242.2533,932427.4794,933664.456,934689.8455,935071.2525,934958.0297,934382.6228,933695.9137,934168.7666
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",6,59,253460.7091,255697.9426,257286.9571,260536.3292,263338.524,266299.0756,269337.3891,272314.4939,275253.0956,278381.4355,281174.4052,284150.0491,286548.8789,289557.0232,292379.4189,295870.2739,299195.9864,302071.734,304816.5176,307412.0478,310608.5316,313648.8213,316233.0144,318623.211,320720.4794,323332.1402,326185.7662,329816.3094,334032.6034,338958.664,344757.0759,350833.5236,356438.9047,361519.7925,366271.5849,371189.6177,375714.6227,380414.9922,385011.4106,390617.4109,397004.3887,402901.8718,408716.0288,414873.1467,422394.3716,430344.3536,438162.5338,443503.4149,450292.5097,459297.5319,472780.3688,486136.0775,500611.5922,515663.9318,529549.789,540281.4711,546639.4024,552102.8193,555529.1915,561089.8954,567432.6255,573768.3318,581523.5414,589179.3621,598017.0961,603807.5735,610257.5174,617312.6398,625535.8125,632550.2802,637295.0461,643687.336,649166.5975,655244.0703,659190.7524,663852.1676,667221.0927,669684.6291,668427.2972,668482.1749,667395.0183,668089.2189,666143.3615,663100.718,662093.6656,661817.1596,661651.723,657935.9751,652737.1678,647924.8145,640843.9914,632337.6423,620967.0327,611610.974,605630.09,598047.6618,587900.8648,572968.9501,560908.0158,548039.4872,536539.6219,525295.6057,517426.1213,511391.8736,507882.7362,502587.142,495290.2793,486711.7097,478946.3609,475331.3339,471134.4923,468699.6929,466038.1553,463798.6488,461993.8288,460023.1933,460265.6835,462070.6607,466798.0661,471641.5667,473843.2928,474050.2807,472989.0323,475845.3956,477783.2847,478892.1048,476124.8438,472981.6027,469479.9453,465808.146,461796.4529,458874.8488,457170.0285,456399.4862,454601.5277,451725.882,446768.3441,443324.6144,441725.4997,440393.5032,437298.836,434369.7849,433576.0901,434663.2195,433817.8192,431596.588,428291.266,426099.5994,425382.0935,425930.2365,428024.4991,432126.2154,438048.189,445101.9478,452980.2083,460608.8744,467936.8745,473863.8958,479266.4742,484883.6939,492463.7066,501120.4942,509756.4944,517424.0256,525079.5224,532829.82,540051.0573,546031.1784,550361.8238,553433.6836,556373.469,559383.7095,562219.1758,563609.4943,564359.9739,564693.7434,566914.0399,570019.6039,574826.1208,579311.8161,583680.3429,586696.9203,588916.6296,589608.4099,590294.8917,590949.0552,592793.3811,592058.8922,589143.7924,583855.5927,579035.2563,574723.4587,578097.8738,587899.8358,601688.8445,610903.8634,616241.286,619879.639,623054.7048,621309.9736,615510.4238,607961.8101,605106.8609,606058.0077,614023.2073,625576.8314,639668.2203,648965.4812,655309.2909,659288.4249,662859.1803,667463.761,674383.7077,683750.5723,693008.2044,702675.5347,709638.5612,712930.3695,711459.8948,708663.6348,707500.8272,707546.8155,707573.5248,709550.9257,713043.8995,718791.605,723012.6662,725101.5022,722171.8875,716081.92,709841.2336,707672.7015,707795.9543,708440.5527,708752.0637,710811.1047,715012.9106,720543.6391,725670.3053,729943.2142,732548.0516,734459.1891,736699.1177,739551.8166,740289.2816,738682.1598,737618.6457,741057.69,749932.5547,762036.5215,776242.918,790004.9183,800791.1428,808564.5244,814578.3992,823771.6587,835627.0191,849713.0948,861148.8136,869622.3346,875488.5121,883961.0105,895540.8288,910448.9763,929625.6229,953390.1632,980509.8623,1005503.612,1024235.71,1034411.065,1034399.617,1028221.035,1019251.619,1013703.872,1009582.792,1006013.574,997648.2285,988044.7048,981324.3739,983167.9728,991512.1665,1003488.446,1017355.769,1033441.649,1050035.763,1064478.411,1075497.055,1082836.445,1086462.397,1088716.459,1095325.936,1107529.763,1122035.417,1132234.799,1139820.505,1146200.572,1153338.984,1159987.463,1166583.953,1173120.81,1177848.818,1180989.504,1180789.437,1178832.953,1174141.451,1168681.552,1164059.759,1160396.162,1159064.228,1160767.54,1164816.992,1170670.743,1176161.117,1181692.782,1186127.874,1187787.759,1188542.964,1188431.634,1190238.613
